"Species ID","Park Name","Category","Order","Family","Scientific Name","Common Names","Record Status","Occurrence","Nativeness","Abundance","Seasonality","Conservation Status","...14"
"BLCA-1235","Black Canyon of the Gunnison National Park","Bird","Podicipediformes","Podicipedidae","Podilymbus podiceps","Pied-Billed Grebe","Approved","Not Confirmed","Native",NA,NA,NA,NA
"BLCA-1236","Black Canyon of the Gunnison National Park","Bird","Strigiformes","Strigidae","Aegolius acadicus","Northern Saw-Whet Owl","Approved","Present","Native","Rare","Resident",NA,NA
"BLCA-1237","Black Canyon of the Gunnison National Park","Bird","Strigiformes","Strigidae","Asio otus","Long-Eared Owl","Approved","Present","Native","Rare","Resident","Species of Concern",NA
"BLCA-1238","Black Canyon of the Gunnison National Park","Bird","Strigiformes","Strigidae","Bubo virginianus","Great Horned Owl","Approved","Present","Native","Uncommon","Resident",NA,NA
"BLCA-1239","Black Canyon of the Gunnison National Park","Bird","Strigiformes","Strigidae","Glaucidium gnoma","Northern Pygmy-Owl","Approved","Present","Native","Rare","Resident",NA,NA
"BLCA-1240","Black Canyon of the Gunnison National Park","Bird","Strigiformes","Strigidae","Otus flammeolus","Flammulated Owl","Approved","Present","Native","Occasional","Migratory",NA,NA
"BLCA-1241","Black Canyon of the Gunnison National Park","Bird","Strigiformes","Tytonidae","Tyto alba","Barn Owl","Approved","Present","Native","Occasional","Migratory",NA,NA
"CHIS-1000","Channel Islands National Park","Mammal","Carnivora","Canidae","Urocyon littoralis","Channel Islands Gray Fox","Approved","Present","Native","Rare","Breeder",NA,NA
"CHIS-1001","Channel Islands National Park","Mammal","Carnivora","Mephitidae","Spilogale gracilis amphiala","Spotted Skunk","Approved","Present","Native","Uncommon","Breeder",NA,NA
"CHIS-1002","Channel Islands National Park","Mammal","Carnivora","Mustelidae","Enhydra lutris nereis","Sea Otter","Approved","Not Present (Historical Report)","Native",NA,NA,"Threatened",NA
"CHIS-1003","Channel Islands National Park","Mammal","Carnivora","Otariidae","Arctocephalus townsendi","Guadalupe Fur Seal","Approved","Present","Native","Occasional","Resident","Threatened",NA
"CHIS-1004","Channel Islands National Park","Mammal","Carnivora","Otariidae","Callorhinus ursinus","Northern Fur Seal","Approved","Present","Native","Uncommon","Breeder",NA,NA
"CHIS-1005","Channel Islands National Park","Mammal","Carnivora","Otariidae","Eumetopias jubatus","Northern Sea Lion, Stellar Sea Lion","Approved","Present","Native","Occasional","Migratory","In Recovery",NA
"CHIS-1006","Channel Islands National Park","Mammal","Carnivora","Otariidae","Zalophus californianus","California Sea Lion","Approved","Present","Native","Common","Breeder",NA,NA
"CHIS-1007","Channel Islands National Park","Mammal","Carnivora","Phocidae","Mirounga angustirostris","Northern Elephant Seal","Approved","Present","Native","Common","Breeder",NA,NA
"CHIS-1008","Channel Islands National Park","Mammal","Carnivora","Phocidae","Phoca vitulina","Harbor Seal","Approved","Present","Native","Uncommon","Breeder",NA,NA
"CHIS-1009","Channel Islands National Park","Mammal","Cetacea","Balaenidae","Eubalaena glacialis","Northern Right Whale","Approved","Present","Native","Uncommon",NA,"Endangered",NA
"CHIS-1010","Channel Islands National Park","Mammal","Cetacea","Balaenopteridae","Balaenoptera acutorostrata","Minke Whale","Approved","Present","Native","Uncommon","Migratory",NA,NA
"CHIS-1011","Channel Islands National Park","Mammal","Cetacea","Balaenopteridae","Balaenoptera borealis","Rorqual (Sei Whale)","Approved","Present","Native","Rare","Migratory","Endangered",NA
"CHIS-1012","Channel Islands National Park","Mammal","Cetacea","Balaenopteridae","Balaenoptera musculus","Blue Whale","Approved","Present","Native","Uncommon","Migratory","Endangered",NA
"CHIS-1013","Channel Islands National Park","Mammal","Cetacea","Balaenopteridae","Balaenoptera physalus","Finback Whale","Approved","Present","Native","Unknown","Migratory","Endangered",NA
"CHIS-1014","Channel Islands National Park","Mammal","Cetacea","Balaenopteridae","Megaptera novaeangliae","Humback Whale","Approved","Present","Native","Rare","Migratory","Endangered",NA
"CHIS-1015","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Delphinus delphis","Common Dolphin","Approved","Present","Native","Abundant","Breeder",NA,NA
"CHIS-1016","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Grampus griseus","Risso Dolphin","Approved","Present","Native","Uncommon",NA,NA,NA
"CHIS-1017","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Lagenorhynchus obliquidens","Pacific White-Sided Dolphin","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1018","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Lissodelphis borealis","Right Whale Dolphin","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1019","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Orcinus orca","Killer Whale","Approved","Present","Native","Rare",NA,NA,NA
"CHIS-1020","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Pseudorca crassidens","False Killer Whale","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1021","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Steno bredanensis","Rough-Toothed Dolphin","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1022","Channel Islands National Park","Mammal","Cetacea","Delphinidae","Tursiops truncatus","Pacific Bottlenose Dolphin","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1023","Channel Islands National Park","Mammal","Cetacea","Eschrichtiidae","Eschrichtius robustus","Gray Whale","Approved","Present","Native","Uncommon","Migratory","In Recovery",NA
"CHIS-1024","Channel Islands National Park","Mammal","Cetacea","Hyperoodontidae","Mesoplodon stejnegeri","Pacific Beaked Whale","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1025","Channel Islands National Park","Mammal","Cetacea","Kogiidae","Kogia breviceps","Pygmy Sperm Whale","Approved","Present","Native","Unknown","Migratory",NA,NA
"CHIS-1026","Channel Islands National Park","Mammal","Cetacea","Phocoenidae","Phocoena phocoena","Harbor Porpoise","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1027","Channel Islands National Park","Mammal","Cetacea","Phocoenidae","Phocoenoides dalli","Dall's Porpoise","Approved","Present","Native","Unknown",NA,NA,NA
"CHIS-1028","Channel Islands National Park","Mammal","Cetacea","Physeteridae","Physeter catodon","Sperm Whale","Approved","Present","Native","Unknown","Migratory","Endangered",NA
"CHIS-1029","Channel Islands National Park","Mammal","Chiroptera","Molossidae","Eumops perotis","Western Mastiff Bat","Approved","Present","Native","Occasional","Breeder",NA,NA
"CHIS-1030","Channel Islands National Park","Mammal","Chiroptera","Molossidae","Tadarida brasiliensis","Mexican Free-Tailed Bat","Approved","Present","Native","Occasional","Breeder",NA,NA
"CHIS-1031","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Antrozous pallidus","Pallid Bat","Approved","Present","Native","Uncommon",NA,"Species of Concern",NA
"CHIS-1032","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Eptesicus fuscus","Big Brown Bat","Approved","Present","Native","Occasional",NA,"Species of Concern",NA
"CHIS-1033","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Lasionycteris noctivagans","Silver-Haired Bat","Approved","Present","Native","Occasional","Breeder","Species of Concern",NA
"CHIS-1034","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Lasiurus borealis","Red Bat","Approved","Present","Native","Occasional","Breeder",NA,NA
"CHIS-1035","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Lasiurus cinereus","Hoary Bat","Approved","Present","Native","Rare","Breeder",NA,NA
"CHIS-1036","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Myotis californicus","California Myotis","Approved","Present","Native","Uncommon","Breeder","Species of Concern",NA
"CHIS-1037","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Myotis evotis","Long-Eared Myotis","Approved","Present","Native","Occasional",NA,"Species of Concern",NA
"CHIS-1038","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Myotis thysanodes","Fringed Myotis","Approved","Present","Native","Occasional",NA,"Species of Concern",NA
"CHIS-1039","Channel Islands National Park","Mammal","Chiroptera","Vespertilionidae","Plecotus townsendii townsendii","Townsend's Big-Eared Bat","Approved","Present","Native","Uncommon",NA,"Species of Concern",NA
"CHIS-1040","Channel Islands National Park","Mammal","Lagomorpha","Leporidae","Oryctolagus cuniculus","European Rabbit","Approved","Not Present (Historical Report)","Not Native",NA,NA,NA,NA
"CHIS-1041","Channel Islands National Park","Mammal","Rodentia","Cricetidae","Peromyscus maniculatus","Deer Mouse","Approved","Present","Native","Uncommon","Breeder",NA,NA
"CHIS-1042","Channel Islands National Park","Mammal","Rodentia","Cricetidae","Reithrodontomys megalotis","Western Harvest Mouse","Approved","Present","Native","Unknown","Breeder",NA,NA
"CHIS-1043","Channel Islands National Park","Mammal","Rodentia","Muridae","Rattus rattus","Black Rat","Approved","Present","Not Native","Unknown","Breeder",NA,NA
"CHIS-1044","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Accipiter cooperii","Cooper's Hawk","Approved","Present","Native","Occasional","Breeder","Species of Concern",NA
"CHIS-1045","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Accipiter gentilis","Northern Goshawk","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1046","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Accipiter striatus","Sharp-Shinned Hawk","Approved","Present","Native","Uncommon","Migratory","Species of Concern",NA
"CHIS-1047","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Aquila chrysaetos","Golden Eagle","Approved","Present","Native","Rare","Breeder","Species of Concern",NA
"CHIS-1048","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Buteo jamaicensis","Red-Tailed Hawk","Approved","Present","Native","Common","Breeder",NA,NA
"CHIS-1049","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Buteo lagopus","Rough-Legged Hawk","Approved","Present","Native","Occasional","Vagrant","Species of Concern",NA
"CHIS-1050","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Buteo swainsoni","Swainson's Hawk","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1051","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Circus cyaneus","Northern Harrier","Approved","Present","Native","Rare","Migratory","Species of Concern",NA
"CHIS-1052","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Elanus leucurus","White-Tailed Kite","Approved","Present","Native","Occasional","Vagrant","Species of Concern",NA
"CHIS-1053","Channel Islands National Park","Bird","Accipitriformes","Accipitridae","Haliaeetus leucocephalus","Bald Eagle","Approved","Not Present (Historical Report)","Native",NA,NA,"In Recovery",NA
"CHIS-1054","Channel Islands National Park","Bird","Accipitriformes","Pandionidae","Pandion haliaetus","Osprey","Approved","Present","Native","Occasional","Migratory","Species of Concern",NA
"CHIS-1055","Channel Islands National Park","Bird","Anseriformes","Anatidae","Aix sponsa","Wood Duck","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1056","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas acuta","Northern Pintail","Approved","Present","Native","Occasional","Migratory",NA,NA
"CHIS-1057","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas americana","American Wigeon","Approved","Present","Native","Common","Migratory",NA,NA
"CHIS-1058","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas clypeata","Northern Shoveler","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1059","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas crecca","Green-Winged Teal","Approved","Present","Native","Common","Migratory",NA,NA
"CHIS-1060","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas cyanoptera","Cinnamon Teal","Approved","Present","Native","Uncommon","Migratory",NA,NA
"CHIS-1061","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas discors","Blue-Winged Teal","Approved","Present","Native","Rare","Vagrant",NA,NA
"CHIS-1062","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas penelope","Eurasian Wigeon","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1063","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anas platyrhynchos","Mallard","Approved","Present","Native","Rare","Breeder",NA,NA
"CHIS-1064","Channel Islands National Park","Bird","Anseriformes","Anatidae","Anser albifrons","Greater White-Fronted Goose","Approved","Present","Native","Rare","Vagrant",NA,NA
"CHIS-1065","Channel Islands National Park","Bird","Anseriformes","Anatidae","Aythya affinis","Lesser Scaup","Approved","Present","Native","Occasional","Vagrant","Species of Concern",NA
"CHIS-1066","Channel Islands National Park","Bird","Anseriformes","Anatidae","Aythya americana","Redhead","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1067","Channel Islands National Park","Bird","Anseriformes","Anatidae","Aythya collaris","Ring-Necked Duck","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1068","Channel Islands National Park","Bird","Anseriformes","Anatidae","Aythya valisineria","Canvasback","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1069","Channel Islands National Park","Bird","Anseriformes","Anatidae","Branta bernicla","Brant","Approved","Present","Native","Rare","Migratory",NA,NA
"CHIS-1070","Channel Islands National Park","Bird","Anseriformes","Anatidae","Branta canadensis","Canada Goose","Approved","Present","Native","Rare","Migratory",NA,NA
"CHIS-1071","Channel Islands National Park","Bird","Anseriformes","Anatidae","Bucephala albeola","Bufflehead","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1072","Channel Islands National Park","Bird","Anseriformes","Anatidae","Bucephala clangula","Common Goldeneye","Approved","Present","Native","Occasional","Vagrant",NA,NA
"CHIS-1073","Channel Islands National Park","Bird","Anseriformes","Anatidae","Chen caerulescens","Snow Goose","Approved","Present","Native","Rare","Migratory",NA,NA
